"abundance_cols.healthy_stool_10_1","abundance_cols.healthy_stool_10_10","abundance_cols.healthy_stool_10_100","abundance_cols.healthy_stool_10_50","abundance_cols.healthy_stool_100_1","abundance_cols.healthy_stool_100_10","abundance_cols.healthy_stool_100_100","abundance_cols.healthy_stool_100_50"
0.838795410835145,0.71122216533178,0.382446351358599,0.615561129013624,0.784321947561439,0.260150156837312,0.0349095979654074,0.505529749074453
