taxon	nb	tax_abundance	sample
1358	1	0.01320974782087867	healthy_stool_500_1
706562	1	0.013007443919916394	healthy_stool_500_1
1584	1	0.012766524005699192	healthy_stool_500_1
1512	1	0.012483746163476854	healthy_stool_500_1
1134687	1	0.01238294322295686	healthy_stool_500_1
1343	1	0.011837038461276084	healthy_stool_500_1
40519	1	0.011471638327588388	healthy_stool_500_1
1299998	1	0.011278828605537134	healthy_stool_500_1
158847	1	0.011131885440187343	healthy_stool_500_1
1363	1	0.01092843479221001	healthy_stool_500_1
546	1	0.010652582858771888	healthy_stool_500_1
29348	1	0.010299478955397352	healthy_stool_500_1
147802	1	0.010166536075345576	healthy_stool_500_1
102684	1	0.009560485263696376	healthy_stool_500_1
1501392	1	0.0094268133406147	healthy_stool_500_1
1499973	1	0.009364449138448845	healthy_stool_500_1
1502	1	0.009074229074293423	healthy_stool_500_1
28126	1	0.009062068016092198	healthy_stool_500_1
53443	1	0.008099444252851648	healthy_stool_500_1
86185	1	0.007893611473393496	healthy_stool_500_1
43765	1	0.00787715039087752	healthy_stool_500_1
225004	1	0.007808207073952306	healthy_stool_500_1
179995	1	0.007697345998742954	healthy_stool_500_1
1796652	1	0.007621778140365013	healthy_stool_500_1
28037	1	0.0072500581564605305	healthy_stool_500_1
82135	1	0.007185245344726122	healthy_stool_500_1
454154	1	0.007145605568918416	healthy_stool_500_1
97478	1	0.0070913838245442095	healthy_stool_500_1
54005	1	0.0069459685472465305	healthy_stool_500_1
1703337	1	0.006810392026948324	healthy_stool_500_1
131111	1	0.006664545750047838	healthy_stool_500_1
1322	1	0.006589931852230361	healthy_stool_500_1
84030	1	0.006173681521189797	healthy_stool_500_1
2107999	1	0.0061470371035856515	healthy_stool_500_1
905	1	0.006099566209031058	healthy_stool_500_1
187979	1	0.006073376058360452	healthy_stool_500_1
290054	1	0.0058958862116506635	healthy_stool_500_1
1303	1	0.00587983286140671	healthy_stool_500_1
1583	1	0.005854326327072681	healthy_stool_500_1
78346	1	0.005705364443789008	healthy_stool_500_1
61171	1	0.005635940268695123	healthy_stool_500_1
1604	1	0.005624118248741862	healthy_stool_500_1
1871336	1	0.005595019681728497	healthy_stool_500_1
169435	1	0.005389694351674194	healthy_stool_500_1
487698	1	0.005233736757614047	healthy_stool_500_1
620903	1	0.005220349178692272	healthy_stool_500_1
1613	1	0.005153425687669108	healthy_stool_500_1
847	1	0.005077297197417098	healthy_stool_500_1
358743	1	0.004976461017853206	healthy_stool_500_1
626933	1	0.004891421139926964	healthy_stool_500_1
133448	1	0.004752627080177604	healthy_stool_500_1
1502943	1	0.004739255012809654	healthy_stool_500_1
1406512	1	0.004728999659793028	healthy_stool_500_1
187326	1	0.0047009071278422245	healthy_stool_500_1
548	1	0.004616996269441043	healthy_stool_500_1
52584	1	0.004562570658930789	healthy_stool_500_1
187101	1	0.0044440790072061385	healthy_stool_500_1
33036	1	0.004434583720327085	healthy_stool_500_1
1282	1	0.004377562140486898	healthy_stool_500_1
1579	1	0.004372408980711575	healthy_stool_500_1
1034346	1	0.004338994877829608	healthy_stool_500_1
188913	1	0.004280716862129346	healthy_stool_500_1
1309	1	0.004219046248013248	healthy_stool_500_1
1302	1	0.004122058041766855	healthy_stool_500_1
1598	1	0.004071606712940987	healthy_stool_500_1
419015	1	0.004023123135515025	healthy_stool_500_1
39950	1	0.003927538724890074	healthy_stool_500_1
43675	1	0.003912535728433917	healthy_stool_500_1
460384	1	0.003827079254490577	healthy_stool_500_1
1245	1	0.0038088709062326603	healthy_stool_500_1
1323	1	0.003683106551698894	healthy_stool_500_1
1115758	1	0.0036750283560588533	healthy_stool_500_1
1911679	1	0.003626833958314974	healthy_stool_500_1
33035	1	0.003555902946563509	healthy_stool_500_1
137591	1	0.0035325802174148413	healthy_stool_500_1
1599	1	0.0034724286276057712	healthy_stool_500_1
197614	1	0.003386219843301768	healthy_stool_500_1
571	1	0.0033375656387836993	healthy_stool_500_1
28038	1	0.003110520809465674	healthy_stool_500_1
1261	1	0.0030792993755141243	healthy_stool_500_1
1660	1	0.0030752275926342497	healthy_stool_500_1
671266	1	0.0030307991785662137	healthy_stool_500_1
1679444	1	0.0027527911391459926	healthy_stool_500_1
626930	1	0.00275182942280865	healthy_stool_500_1
1465754	1	0.0026788198628442178	healthy_stool_500_1
102148	1	0.0025796655789025445	healthy_stool_500_1
333367	1	0.002579516003204918	healthy_stool_500_1
33959	1	0.0025653506306554785	healthy_stool_500_1
291645	1	0.0025484463608872487	healthy_stool_500_1
1747	1	0.002507132445234264	healthy_stool_500_1
59310	1	0.0024493142363081863	healthy_stool_500_1
584	1	0.0024133429429808464	healthy_stool_500_1
40214	1	0.0024017868353789166	healthy_stool_500_1
419005	1	0.002352287251177221	healthy_stool_500_1
545	1	0.0023352068144762276	healthy_stool_500_1
1381	1	0.002330688520439734	healthy_stool_500_1
1305	1	0.0023075308785425234	healthy_stool_500_1
31971	1	0.0022899263729157728	healthy_stool_500_1
1912897	1	0.00225693994573221	healthy_stool_500_1
1605	1	0.0022362098620090963	healthy_stool_500_1
28139	1	0.0022175417069769886	healthy_stool_500_1
29363	1	0.0021060402261881502	healthy_stool_500_1
209880	1	0.0020458299140681574	healthy_stool_500_1
1776392	1	0.0020340632925214186	healthy_stool_500_1
1197717	1	0.00202136930164939	healthy_stool_500_1
1590	1	0.0020203134080209483	healthy_stool_500_1
428712	1	0.0019826557871988693	healthy_stool_500_1
47715	1	0.0019367149966325846	healthy_stool_500_1
638849	1	0.0018785222944783762	healthy_stool_500_1
1596	1	0.0018736217514368303	healthy_stool_500_1
296	1	0.0018529581458015493	healthy_stool_500_1
861	1	0.0018489074143161555	healthy_stool_500_1
113107	1	0.0018436766967717005	healthy_stool_500_1
84135	1	0.0018419449425836035	healthy_stool_500_1
281920	1	0.0018203406720054673	healthy_stool_500_1
569	1	0.0018065808157918207	healthy_stool_500_1
1366	1	0.0017977525257273771	healthy_stool_500_1
1849041	1	0.0017852036786804484	healthy_stool_500_1
544580	1	0.0017368918363147297	healthy_stool_500_1
309120	1	0.0017290817689622916	healthy_stool_500_1
242750	1	0.0016613106823192298	healthy_stool_500_1
1528099	1	0.0016369941057574387	healthy_stool_500_1
114527	1	0.001628315391390621	healthy_stool_500_1
33033	1	0.0016152801463343717	healthy_stool_500_1
703	1	0.0016115762088738544	healthy_stool_500_1
502393	1	0.0016049350478991658	healthy_stool_500_1
249188	1	0.001591557440690572	healthy_stool_500_1
1532	1	0.0015579981939834984	healthy_stool_500_1
184870	1	0.0015407161070827415	healthy_stool_500_1
134821	1	0.0015349247576642113	healthy_stool_500_1
68892	1	0.0015238783154023494	healthy_stool_500_1
849	1	0.0015062339229228972	healthy_stool_500_1
218139	1	0.0014961979475961195	healthy_stool_500_1
546367	1	0.0014948595220943865	healthy_stool_500_1
539813	1	0.0014813201515387249	healthy_stool_500_1
47770	1	0.0014717971654564046	healthy_stool_500_1
208223	1	0.0014291725235049413	healthy_stool_500_1
881260	1	0.0014255084728971195	healthy_stool_500_1
1547597	1	0.0014252636119402645	healthy_stool_500_1
36834	1	0.0014235706366367395	healthy_stool_500_1
582	1	0.0014106107334133742	healthy_stool_500_1
54291	1	0.0014057766684596605	healthy_stool_500_1
1639133	1	0.0013922915883423964	healthy_stool_500_1
57706	1	0.0013891582544691239	healthy_stool_500_1
33032	1	0.0013272040005115988	healthy_stool_500_1
598660	1	0.0012549556146528753	healthy_stool_500_1
1310	1	0.0012406273707882445	healthy_stool_500_1
190976	1	0.001224593963970647	healthy_stool_500_1
491921	1	0.0011783518060728498	healthy_stool_500_1
33029	1	0.0011724263925105185	healthy_stool_500_1
626937	1	0.001162759370571228	healthy_stool_500_1
1353	1	0.0011170235541091025	healthy_stool_500_1
33034	1	0.0011121163632587772	healthy_stool_500_1
1255	1	0.0010795842030087489	healthy_stool_500_1
33945	1	0.0010749174412427527	healthy_stool_500_1
315405	1	0.001063832220096319	healthy_stool_500_1
53345	1	0.0010486419770260943	healthy_stool_500_1
33010	1	0.00103049124311097	healthy_stool_500_1
108981	1	0.0010215720996598167	healthy_stool_500_1
1335	1	0.001005187466944836	healthy_stool_500_1
122355	1	0.001000691332270947	healthy_stool_500_1
565	1	9.803933561187631e-4	healthy_stool_500_1
197	1	9.604377421189237e-4	healthy_stool_500_1
29347	1	9.587824377318409e-4	healthy_stool_500_1
293	1	9.578539604384146e-4	healthy_stool_500_1
155865	1	9.474235484571553e-4	healthy_stool_500_1
105841	1	9.236498762793421e-4	healthy_stool_500_1
1563222	1	9.207425679047097e-4	healthy_stool_500_1
1311	1	9.009897120727639e-4	healthy_stool_500_1
35703	1	8.550677569647061e-4	healthy_stool_500_1
55565	1	8.449664115182258e-4	healthy_stool_500_1
78448	1	8.417688154933741e-4	healthy_stool_500_1
70346	1	8.264899349727062e-4	healthy_stool_500_1
156456	1	8.211439887426713e-4	healthy_stool_500_1
87541	1	8.191285947131468e-4	healthy_stool_500_1
169292	1	8.171730309626815e-4	healthy_stool_500_1
213	1	8.167420313598816e-4	healthy_stool_500_1
417368	1	8.10476471581466e-4	healthy_stool_500_1
73098	1	8.025633631928769e-4	healthy_stool_500_1
671267	1	7.958679117797974e-4	healthy_stool_500_1
215	1	7.791176495817191e-4	healthy_stool_500_1
358742	1	7.755300487749117e-4	healthy_stool_500_1
507750	1	7.715524431861363e-4	healthy_stool_500_1
755172	1	7.708056726661225e-4	healthy_stool_500_1
1254	1	7.647173877886e-4	healthy_stool_500_1
98671	1	7.381649315392998e-4	healthy_stool_500_1
152331	1	7.2614680122692e-4	healthy_stool_500_1
85698	1	7.159302270948656e-4	healthy_stool_500_1
44742	1	7.0935111233549e-4	healthy_stool_500_1
574930	1	7.056349872255312e-4	healthy_stool_500_1
1694	1	7.027564860222892e-4	healthy_stool_500_1
501571	1	6.975069330196133e-4	healthy_stool_500_1
5476	1	6.69889719396832e-4	healthy_stool_500_1
1577792	1	6.510021866748695e-4	healthy_stool_500_1
564	1	6.416609073659681e-4	healthy_stool_500_1
37734	1	6.405241320639925e-4	healthy_stool_500_1
1655	1	6.324237770613352e-4	healthy_stool_500_1
33968	1	6.149943303992178e-4	healthy_stool_500_1
54007	1	6.112970407474788e-4	healthy_stool_500_1
341694	1	5.978429837378708e-4	healthy_stool_500_1
1625	1	5.971782028595241e-4	healthy_stool_500_1
871324	1	5.933834120122949e-4	healthy_stool_500_1
1393034	1	5.755285055880322e-4	healthy_stool_500_1
884684	1	5.545901238563711e-4	healthy_stool_500_1
1744	1	5.441785473333315e-4	healthy_stool_500_1
2741	1	5.381467688304652e-4	healthy_stool_500_1
216778	1	5.357491257958945e-4	healthy_stool_500_1
53442	1	5.349070700166547e-4	healthy_stool_500_1
1514105	1	5.281905672090925e-4	healthy_stool_500_1
28080	1	5.211782369106644e-4	healthy_stool_500_1
856	1	5.199206930824586e-4	healthy_stool_500_1
270498	1	5.138900225477227e-4	healthy_stool_500_1
2064768	1	5.044368384576329e-4	healthy_stool_500_1
1379	1	5.035482480169091e-4	healthy_stool_500_1
148604	1	4.983762527833718e-4	healthy_stool_500_1
1589	1	4.956994017798953e-4	healthy_stool_500_1
851	1	4.946556958008914e-4	healthy_stool_500_1
626938	1	4.907013575428586e-4	healthy_stool_500_1
1601	1	4.6657313556326403e-4	healthy_stool_500_1
158787	1	4.639505749981859e-4	healthy_stool_500_1
146827	1	4.5951537857148245e-4	healthy_stool_500_1
84109	1	4.5696151203050104e-4	healthy_stool_500_1
1632	1	4.5325314269745664e-4	healthy_stool_500_1
1077256	1	4.5063501400490066e-4	healthy_stool_500_1
1078480	1	4.339467980221364e-4	healthy_stool_500_1
78345	1	4.294141003999427e-4	healthy_stool_500_1
106588	1	4.090031114984363e-4	healthy_stool_500_1
1736	1	3.9957541067534946e-4	healthy_stool_500_1
479117	1	3.8228335206142e-4	healthy_stool_500_1
199	1	3.7931621340773277e-4	healthy_stool_500_1
1945634	1	3.7780383690949365e-4	healthy_stool_500_1
51288	1	3.766581978624761e-4	healthy_stool_500_1
29391	1	3.711792954567688e-4	healthy_stool_500_1
739	1	3.634811328855136e-4	healthy_stool_500_1
2047	1	3.6158650738222505e-4	healthy_stool_500_1
51664	1	3.527138985925577e-4	healthy_stool_500_1
1870995	1	3.3799343400969957e-4	healthy_stool_500_1
1633	1	3.333144845942694e-4	healthy_stool_500_1
1110546	1	3.3243808180298225e-4	healthy_stool_500_1
83655	1	3.299617730311407e-4	healthy_stool_500_1
38286	1	3.279164638620935e-4	healthy_stool_500_1
28141	1	3.256506690350617e-4	healthy_stool_500_1
28132	1	3.239089431337935e-4	healthy_stool_500_1
648	1	3.161298988890062e-4	healthy_stool_500_1
626931	1	3.1062440524816463e-4	healthy_stool_500_1
1914243	1	3.092383371168115e-4	healthy_stool_500_1
423477	1	3.0715092515880255e-4	healthy_stool_500_1
871325	1	2.9986271079586143e-4	healthy_stool_500_1
837	1	2.981309566077681e-4	healthy_stool_500_1
654	1	2.949632757224461e-4	healthy_stool_500_1
1246	1	2.8356449959506083e-4	healthy_stool_500_1
137838	1	2.789431645224202e-4	healthy_stool_500_1
2051	1	2.7832048643303516e-4	healthy_stool_500_1
484	1	2.7457887805607385e-4	healthy_stool_500_1
44008	1	2.745101840319784e-4	healthy_stool_500_1
79604	1	2.6826456767991067e-4	healthy_stool_500_1
67827	1	0.00026088771586652313	healthy_stool_500_1
230143	1	2.5954596646039297e-4	healthy_stool_500_1
329	1	2.5402606923385435e-4	healthy_stool_500_1
208962	1	2.488839891398422e-4	healthy_stool_500_1
322505	1	2.4627250825607017e-4	healthy_stool_500_1
1364	1	2.3330041738326408e-4	healthy_stool_500_1
651	1	2.3050722972607697e-4	healthy_stool_500_1
651822	1	2.279489313125734e-4	healthy_stool_500_1
341220	1	2.2398905321388728e-4	healthy_stool_500_1
28090	1	2.1940538905768688e-4	healthy_stool_500_1
470565	1	2.1547875000291886e-4	healthy_stool_500_1
1376	1	2.1215152170679324e-4	healthy_stool_500_1
156979	1	2.1111889540909474e-4	healthy_stool_500_1
178214	1	2.081417850422321e-4	healthy_stool_500_1
575	1	2.0440904041031508e-4	healthy_stool_500_1
38301	1	2.037885782571912e-4	healthy_stool_500_1
4932	1	1.9765708262257364e-4	healthy_stool_500_1
33007	1	1.9625439496926181e-4	healthy_stool_500_1
1382	1	1.9566606389192484e-4	healthy_stool_500_1
42817	1	1.952007172770824e-4	healthy_stool_500_1
1252	1	1.9454590811191047e-4	healthy_stool_500_1
310514	1	1.911810088993458e-4	healthy_stool_500_1
57480	1	1.9006196108746194e-4	healthy_stool_500_1
1492	1	1.8761889135953782e-4	healthy_stool_500_1
736	1	1.782632084649381e-4	healthy_stool_500_1
261392	1	1.7479194431183767e-4	healthy_stool_500_1
859	1	1.7386568295467433e-4	healthy_stool_500_1
191610	1	1.6939281561153117e-4	healthy_stool_500_1
1244	1	1.678904108264681e-4	healthy_stool_500_1
126156	1	1.6638800604140436e-4	healthy_stool_500_1
1796646	1	1.6484682237177044e-4	healthy_stool_500_1
1608994	1	1.6171016459410418e-4	healthy_stool_500_1
1280	1	1.5911751916855197e-4	healthy_stool_500_1
1365	1	1.5677195063611862e-4	healthy_stool_500_1
585	1	1.5533491597075934e-4	healthy_stool_500_1
67824	1	1.4758467889736685e-4	healthy_stool_500_1
43767	1	1.4588173188066883e-4	healthy_stool_500_1
1580	1	1.4487791275436508e-4	healthy_stool_500_1
1629	1	1.4381980318966292e-4	healthy_stool_500_1
89153	1	1.404249888375723e-4	healthy_stool_500_1
1727	1	1.3983111791958266e-4	healthy_stool_500_1
45634	1	1.36866195202156e-4	healthy_stool_500_1
66228	1	1.332121163075106e-4	healthy_stool_500_1
544581	1	1.3027489279334868e-4	healthy_stool_500_1
1317	1	1.2994250235417497e-4	healthy_stool_500_1
735	1	1.2681138441716203e-4	healthy_stool_500_1
28197	1	1.267282868073683e-4	healthy_stool_500_1
214853	1	1.2343872942768296e-4	healthy_stool_500_1
1383	1	1.2076187842420643e-4	healthy_stool_500_1
580	1	1.2011704097221e-4	healthy_stool_500_1
133926	1	1.1902347642732985e-4	healthy_stool_500_1
1281	1	1.17846814272656e-4	healthy_stool_500_1
35818	1	1.1612059992521598e-4	healthy_stool_500_1
72557	1	1.1317229672974807e-4	healthy_stool_500_1
61592	1	1.1179952421596208e-4	healthy_stool_500_1
824	1	1.1129872262094103e-4	healthy_stool_500_1
2098	1	1.0880579432714067e-4	healthy_stool_500_1
38303	1	1.0609459631161673e-4	healthy_stool_500_1
59561	1	1.0424318156542056e-4	healthy_stool_500_1
34062	1	1.0360609989033855e-4	healthy_stool_500_1
204	1	1.0340555765870366e-4	healthy_stool_500_1
82347	1	1.0253912658059203e-4	healthy_stool_500_1
28901	1	1.0118629749315644e-4	healthy_stool_500_1
556499	1	9.893269031556118e-5	healthy_stool_500_1
38289	1	9.654391102603483e-5	healthy_stool_500_1
66851	1	9.499386361135658e-5	healthy_stool_500_1
33011	1	9.212533412129075e-5	healthy_stool_500_1
237576	1	8.724584247422514e-5	healthy_stool_500_1
421530	1	8.724473450609461e-5	healthy_stool_500_1
419208	1	8.112764245717407e-5	healthy_stool_500_1
131110	1	8.108664763634278e-5	healthy_stool_500_1
860	1	8.103568110233661e-5	healthy_stool_500_1
36740	1	8.083513887070172e-5	healthy_stool_500_1
461393	1	7.917651057922665e-5	healthy_stool_500_1
267818	1	7.877210221156585e-5	healthy_stool_500_1
210	1	7.838542133399372e-5	healthy_stool_500_1
59814	1	7.810399742882743e-5	healthy_stool_500_1
1505	1	7.685310140940478e-5	healthy_stool_500_1
170994	1	7.630244124850749e-5	healthy_stool_500_1
41202	1	7.56476320833362e-5	healthy_stool_500_1
515393	1	7.561660897567977e-5	healthy_stool_500_1
285	1	7.56121771031576e-5	healthy_stool_500_1
105612	1	7.512577909383362e-5	healthy_stool_500_1
109790	1	7.308822570170144e-5	healthy_stool_500_1
1755241	1	7.262952689564163e-5	healthy_stool_500_1
78258	1	7.123127111485256e-5	healthy_stool_500_1
5482	1	6.908624481405349e-5	healthy_stool_500_1
1288	1	6.903860218443895e-5	healthy_stool_500_1
1587	1	6.610359460653813e-5	healthy_stool_500_1
1833	1	6.587535317163907e-5	healthy_stool_500_1
165179	1	2.650450660671973	healthy_stool_500_10
853	1	1.983875856205921	healthy_stool_500_10
821	1	1.6341548011726426	healthy_stool_500_10
820	1	1.4394430859036438	healthy_stool_500_10
40518	1	1.1057095940390826	healthy_stool_500_10
39491	1	1.103992397561468	healthy_stool_500_10
1680	1	1.038525110170656	healthy_stool_500_10
74426	1	0.9494027898177325	healthy_stool_500_10
28117	1	0.8948514438654389	healthy_stool_500_10
357276	1	0.7295441447303976	healthy_stool_500_10
1150298	1	0.7079745488422943	healthy_stool_500_10
301302	1	0.6861032685772729	healthy_stool_500_10
216816	1	0.5987220044242144	healthy_stool_500_10
239935	1	0.5044784103712395	healthy_stool_500_10
649756	1	0.4561523517587374	healthy_stool_500_10
46506	1	0.4507307735615185	healthy_stool_500_10
562	1	0.4440306382080964	healthy_stool_500_10
88431	1	0.43647715619426597	healthy_stool_500_10
33039	1	0.373696661752642	healthy_stool_500_10
39485	1	0.35526694727401376	healthy_stool_500_10
310297	1	0.35195901709002375	healthy_stool_500_10
823	1	0.3377220218687624	healthy_stool_500_10
39488	1	0.33549478610814476	healthy_stool_500_10
33043	1	0.2991953877374031	healthy_stool_500_10
410072	1	0.29101703292825454	healthy_stool_500_10
28116	1	0.2885521873077229	healthy_stool_500_10
47678	1	0.2764147245136553	healthy_stool_500_10
360807	1	0.27000517206634095	healthy_stool_500_10
487174	1	0.2607312378217446	healthy_stool_500_10
2173	1	0.255426943044842	healthy_stool_500_10
28052	1	0.2523905185102337	healthy_stool_500_10
45851	1	0.2518086144883621	healthy_stool_500_10
46503	1	0.24376428375216125	healthy_stool_500_10
40520	1	0.24101858028506154	healthy_stool_500_10
214856	1	0.22384153012890137	healthy_stool_500_10
818	1	0.21519292016102046	healthy_stool_500_10
418240	1	0.1983253076064434	healthy_stool_500_10
166486	1	0.1873068532996063	healthy_stool_500_10
626940	1	0.16151832506342714	healthy_stool_500_10
817	1	0.16086852887649777	healthy_stool_500_10
363265	1	0.16045862307970227	healthy_stool_500_10
28111	1	0.15762149665347644	healthy_stool_500_10
39486	1	0.14144062603155602	healthy_stool_500_10
246787	1	0.14070773530093164	healthy_stool_500_10
1681	1	0.1355735177853746	healthy_stool_500_10
28118	1	0.1293294549472314	healthy_stool_500_10
46228	1	0.1258329783865614	healthy_stool_500_10
371601	1	0.12413727843537924	healthy_stool_500_10
1628085	1	0.12206633038785367	healthy_stool_500_10
28026	1	0.11669534123007937	healthy_stool_500_10
301301	1	2.1659742914902416	healthy_stool_500_10
1304	1	2.1338073472690566	healthy_stool_500_10
33038	1	2.1121333656952466	healthy_stool_500_10
116085	1	2.0779144432496195	healthy_stool_500_10
1308	1	2.01855020714941	healthy_stool_500_10
28125	1	1.8902495405349495	healthy_stool_500_10
1501391	1	1.7736890371656975	healthy_stool_500_10
1735	1	1.7231983840552394	healthy_stool_500_10
204516	1	1.65476255740054	healthy_stool_500_10
573	1	1.5409230544762411	healthy_stool_500_10
1550024	1	1.527621019716229	healthy_stool_500_10
745368	1	1.4922961500336447	healthy_stool_500_10
329854	1	1.300135636987428	healthy_stool_500_10
328814	1	1.2791550588596599	healthy_stool_500_10
100886	1	1.255764532296977	healthy_stool_500_10
310298	1	1.2364218459276546	healthy_stool_500_10
1686	1	1.2274199309306308	healthy_stool_500_10
446660	1	1.1652995608306866	healthy_stool_500_10
292800	1	1.1252244698357334	healthy_stool_500_10
338188	1	1.0509081514014855	healthy_stool_500_10
33025	1	1.0158669831438703	healthy_stool_500_10
674529	1	0.9749300007475523	healthy_stool_500_10
487175	1	0.9673961556616719	healthy_stool_500_10
572010	1	0.9300060964245298	healthy_stool_500_10
1683	1	0.9282467393027207	healthy_stool_500_10
39490	1	0.9281819701479302	healthy_stool_500_10
1623	1	0.8893858495779915	healthy_stool_500_10
218538	1	0.8633783313474054	healthy_stool_500_10
39496	1	0.8414040848899756	healthy_stool_500_10
28127	1	0.840752171283957	healthy_stool_500_10
1260	1	0.810411394774053	healthy_stool_500_10
119219	1	0.7895994669884604	healthy_stool_500_10
901	1	0.7837946474807265	healthy_stool_500_10
187327	1	0.7664690377622928	healthy_stool_500_10
454155	1	0.7381558002559977	healthy_stool_500_10
261299	1	0.7336739116132271	healthy_stool_500_10
28025	1	0.7075689380748738	healthy_stool_500_10
291644	1	0.7006547148100974	healthy_stool_500_10
1318	1	0.6821974659353036	healthy_stool_500_10
84112	1	0.5895956111204503	healthy_stool_500_10
386414	1	0.5834628745684595	healthy_stool_500_10
1352	1	0.5693500886655933	healthy_stool_500_10
28128	1	0.5681183612146986	healthy_stool_500_10
626929	1	0.5434319875937298	healthy_stool_500_10
244366	1	0.5241619925376406	healthy_stool_500_10
471189	1	0.5067620212412343	healthy_stool_500_10
1981510	1	0.5050049723324984	healthy_stool_500_10
29466	1	0.5048279706666415	healthy_stool_500_10
28130	1	0.48282261552848776	healthy_stool_500_10
907	1	0.4810900406377713	healthy_stool_500_10
1099853	1	0.47780500107045504	healthy_stool_500_10
626932	1	0.47324964397738745	healthy_stool_500_10
52226	1	0.4562032584465083	healthy_stool_500_10
84024	1	0.4189966151557731	healthy_stool_500_10
154288	1	0.41061327806438846	healthy_stool_500_10
208479	1	0.3843360468759948	healthy_stool_500_10
850	1	0.38199515924832833	healthy_stool_500_10
387661	1	0.3768891947451552	healthy_stool_500_10
40324	1	0.37553890169607035	healthy_stool_500_10
328812	1	0.3629775713515254	healthy_stool_500_10
437897	1	0.34315592496987	healthy_stool_500_10
33031	1	0.33573521712178594	healthy_stool_500_10
39483	1	0.33037241461815003	healthy_stool_500_10
544645	1	0.32091928456191354	healthy_stool_500_10
729	1	0.32040733682102734	healthy_stool_500_10
1531	1	0.317518938732456	healthy_stool_500_10
150055	1	0.3174780172464047	healthy_stool_500_10
1463165	1	0.3067890768699182	healthy_stool_500_10
487173	1	0.2972424583846645	healthy_stool_500_10
35833	1	0.2887462972301215	healthy_stool_500_10
33037	1	0.2753472131294717	healthy_stool_500_10
1351	1	0.2699650633926347	healthy_stool_500_10
1547	1	0.25289440102776894	healthy_stool_500_10
1522	1	0.24886385503387265	healthy_stool_500_10
1297617	1	0.2483812065202452	healthy_stool_500_10
225992	1	0.23762029397228773	healthy_stool_500_10
387090	1	0.2337749617792043	healthy_stool_500_10
1685	1	0.2291468437785406	healthy_stool_500_10
328813	1	0.21998429339026304	healthy_stool_500_10
167	1	0.21597826781062787	healthy_stool_500_10
28123	1	0.21284096547909195	healthy_stool_500_10
39777	1	0.2124092368418149	healthy_stool_500_10
147207	1	0.20370316748628883	healthy_stool_500_10
1653434	1	0.20320374673092892	healthy_stool_500_10
827	1	0.19667538941753343	healthy_stool_500_10
76517	1	0.18818665166182075	healthy_stool_500_10
1689	1	0.18583133480267833	healthy_stool_500_10
1720294	1	0.17675582376568397	healthy_stool_500_10
46507	1	0.17510097418053117	healthy_stool_500_10
2317	1	0.17314835350980373	healthy_stool_500_10
1472761	1	0.1719930174724959	healthy_stool_500_10
1940789	1	0.1714392435188267	healthy_stool_500_10
1432052	1	0.17113279633586886	healthy_stool_500_10
1267	1	0.16736702209993537	healthy_stool_500_10
172901	1	0.1670287586935545	healthy_stool_500_10
544644	1	0.16012533415426514	healthy_stool_500_10
33964	1	0.15434477988146192	healthy_stool_500_10
1624	1	0.15208015607771522	healthy_stool_500_10
154046	1	0.14549162283755226	healthy_stool_500_10
2702	1	0.1451238630198821	healthy_stool_500_10
39778	1	0.14422210564698829	healthy_stool_500_10
1354	1	0.14268701636327533	healthy_stool_500_10
160404	1	0.14254982267364513	healthy_stool_500_10
100884	1	0.13930602936607878	healthy_stool_500_10
1358	1	0.1382897776652909	healthy_stool_500_10
706562	1	0.13617190517716699	healthy_stool_500_10
1584	1	0.13364977062743855	healthy_stool_500_10
1512	1	0.13068943516457757	healthy_stool_500_10
1134687	1	0.12963415262462744	healthy_stool_500_10
1343	1	0.12391920263898595	healthy_stool_500_10
40519	1	0.12009391362274356	healthy_stool_500_10
1299998	1	0.11807543348552009	healthy_stool_500_10
158847	1	0.11653711966293988	healthy_stool_500_10
1363	1	0.11440724214702123	healthy_stool_500_10
546	1	0.11151941241242141	healthy_stool_500_10
29348	1	0.10782284977151835	healthy_stool_500_10
147802	1	0.10643110167959142	healthy_stool_500_10
102684	1	0.1000864966853636	healthy_stool_500_10
1501392	1	0.09868711641151465	healthy_stool_500_10
1499973	1	0.09803424008346255	healthy_stool_500_10
1502	1	0.094995993730067	healthy_stool_500_10
28126	1	0.09486868244012972	healthy_stool_500_10
53443	1	0.08479119814603467	healthy_stool_500_10
86185	1	0.08263638264967015	healthy_stool_500_10
43765	1	0.08246405540526458	healthy_stool_500_10
225004	1	0.08174230385494155	healthy_stool_500_10
179995	1	0.08058172504221016	healthy_stool_500_10
1796652	1	0.07979062270812846	healthy_stool_500_10
28037	1	0.0758991726498126	healthy_stool_500_10
82135	1	0.07522066239767534	healthy_stool_500_10
454154	1	0.07480568280400851	healthy_stool_500_10
97478	1	0.0742380479728362	healthy_stool_500_10
54005	1	0.07271572925492331	healthy_stool_500_10
1703337	1	0.07129641019577826	healthy_stool_500_10
131111	1	0.06976957944326379	healthy_stool_500_10
1322	1	0.06898846390042118	healthy_stool_500_10
84030	1	0.06463083599463165	healthy_stool_500_10
2107999	1	0.0643519017835883	healthy_stool_500_10
905	1	0.06385494002909126	healthy_stool_500_10
187979	1	0.0635807614329235	healthy_stool_500_10
290054	1	0.06172266150761316	healthy_stool_500_10
1303	1	0.061554602717534615	healthy_stool_500_10
1583	1	0.061287580741801684	healthy_stool_500_10
