"TaxonomyID","read_count"
435590,9894.2676845773
537011,8608.61623529412
411479,8652.47548904346
515619,5348.49090909091
411903,2097.8
367928,1970.9
28116,2592.62986294646
449673,1933.82235294118
300267,1655.3
301302,1693.4
40520,1490.60909090909
226186,2182.48463960835
411462,1370.6
47678,1394.20071736011
435591,1601.27878527021
349741,1131.18207426376
536231,1681.81666666667
206672,1033.50985915493
246787,1184.45588235294
411469,986.316666666667
649756,932.816666666667
679935,917.755882352941
515620,1254.2
411474,855.985915492958
295405,1111.99879182893
411460,869.842727272727
585394,1027.0496713615
411483,1551.6
511680,668.5
1550024,600.045454545455
709991,521.2
1384063,651.649342723005
717959,458.3
266264,452.6
1501391,427
411461,440.212676056338
868129,381.3
1121101,376.565853658537
292800,376.471724285105
1384484,350
1304,334.43661971831
471875,348.6
1051074,347.1
626939,293.845710627401
762966,284
762982,263
411463,266.6
702459,250.6
445973,247.3
999419,228.7
NA,239.4
NA,206.7
518635,204.8
679190,457.193277310924
1069534,193.1
568816,190.202816901408
592028,172
479437,168
657308,166.9
760570,155.4
537007,111.1
333849,158.133333333333
198214,141
479436,113
901,105.7
1458465,88.1366197183099
NA,74
NA,72.8
NA,72.5
NA,59
NA,57
411471,48.3
564886,44.2
936054,23.9
334413,38.1
NA,28
1300165,16.1
1776384,21.3
1917878,22
411467,17.7
NA,17
518634,15.8
566550,15.1
997894,23.4
214092,13
NA,12
927665,9.6
1150423,10.5
NA,11
NA,10
1815968,9.3
626522,8.5
NA,9
NA,9
NA,9
NA,9
547042,8.9
1236513,9
68895,8
1158614,5.4
1122983,8.7
1211819,8.4
NA,7
NA,7
NA,7
NA,7
NA,7
NA,7
NA,7
NA,7
445972,10.3
1437610,7
39482,6
NA,6
NA,6
NA,6
NA,6
NA,5.9
208224,8.7
NA,7
1653434,9.6
194948,7.7
NA,5
NA,4.7
NA,5
NA,5
NA,5
NA,5
NA,5
NA,5
NA,5
299766,6.8
888743,5.4
701347,5
1590550,4.5
1123313,6.3
1291050,2.1
997352,2.6
1006000,5.4
61647,4.3
70584,3.8
NA,4
NA,4
NA,4
NA,4
NA,4
NA,4
1122131,3.2
626937,3.6
1547597,4
1852370,4
563769,22.5
1567486,3.6
1218112,2.5
1035196,2.7
272563,3.8
1410657,3
1122993,2.6
880526,2.7
1121114,3
36847,3
1044999,3
76123,2.4
752555,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
911023,3
478749,2.7
NA,1.9
NA,3
862515,3.8
1122987,3
1121094,3.3
1385512,2.7
1121129,2.8
NA,3
1437607,3
1160721,3
NA,3
1673724,2.2
1720313,8.1
1745713,3.5
1871030,2.6
1871035,3.6
1122973,1.9
1122984,1.9
28141,3.3
99287,2.9
39480,0.8
78344,2
NA,2.5
NA,2
NA,2
NA,2
NA,2.1
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
1150461,2.1
218936,2
258723,2
290052,4.7
322095,1.8
334735,2.4
1427517,2
1122988,2.4
742743,2
604330,2
1723382,2.1
1870997,2
1871021,2
1907654,2.1
196242,8.3
929814,2
1660368,2.3
431947,1.7
591001,1.2
966,0.9
1377,0.9
NA,1.3
NA,0.7
NA,1.1
1121296,1
1447715,1
428127,1
NA,1
35760,1
1408428,1
565655,1
1242245,1.3
3158780,1.2
44008,0.9
641143,1.1
1302863,1
NA,0.6
908937,1.8
1300150,1
997353,1.7
82983,1
NA,0.9
649764,1
553973,0.6
NA,1.2
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
411490,2.3
NA,1
1121950,1.7
590409,1.2
871963,0.6
1121024,1
1410674,1.2
NA,1
NA,1.5
NA,0.6
1122228,1
NA,1
1294025,0.8
467210,1
1203606,3.2
1121866,0.9
NA,1
NA,1.4
742817,1
762211,1
796334,1
796942,1
1349822,1
2585118,1
1445607,1
1129897,1
1033732,1
1650662,1
1673723,0.9
1720200,2.8
1769291,0.6
1796646,1
667120,1.1
1841865,1
2897707,1
1841868,1
1852362,1
1903263,6
1944646,1
2681626,1
414970,1.4
1150869,2.2
432201,1
