"TaxonomyID","read_count"
537011,50306.2
435590,13886.7265151515
411479,8941.27348484848
515619,5088.3
411903,2987.6
367928,2824.9
445970,2803.4
411483,987.333333333333
657308,42.2
742726,32.6
999419,25.6
292800,40.6666666666667
411461,24.7
40520,20.3
445975,12.2
301302,17.3
1550024,9.7
39482,12.4
NA,10.5
1123313,15.8
1871018,9.5
1650661,8.4
411474,7
762966,4.7
435591,10
246787,6
796942,6
467210,4.4
1236513,5
28116,4
566550,4.5
290054,4
1150298,4
556268,3.9
1291050,2.6
1604,3.5
411463,4.9
3158780,3
511680,3.7
476272,2.9
1121094,3.4
1121129,3
537007,3.5
536231,6.2
717959,2
1211819,2.3
1650663,2.2
1796620,2.1
1871021,3.2
431943,0.5
428127,2.5
NA,1
1125702,1
NA,1
NA,1
290052,2.1
547042,1.8
649756,1.4
1349822,1
