"","abundance_cols.healthy_stool_10_1","abundance_cols.healthy_stool_10_10","abundance_cols.healthy_stool_10_100","abundance_cols.healthy_stool_10_50","abundance_cols.healthy_stool_100_1","abundance_cols.healthy_stool_100_10","abundance_cols.healthy_stool_100_100","abundance_cols.healthy_stool_100_50"
"RRMSE",1300.7987535514,952.322403582173,887.899210996797,1026.974080993,1297.03796447195,363.996310224386,303.098693814931,448.157729324777
"AVGRE",331.134098677697,407.317074314666,462.405276379145,245.840609703419,82.2529956935538,89.1630205432928,88.833066372953,89.2108293365407
"NRMSE",1709.66160745602,1626.78182340541,1609.86101801538,1602.35008275234,1552.63600903587,1458.15507394842,1428.15745090663,1411.61691407297
