"","abundance_cols.healthy_stool_10_1","abundance_cols.healthy_stool_10_10","abundance_cols.healthy_stool_10_100","abundance_cols.healthy_stool_10_50","abundance_cols.healthy_stool_100_1","abundance_cols.healthy_stool_100_10","abundance_cols.healthy_stool_100_100","abundance_cols.healthy_stool_100_50"
"RRMSE",1431.99858060722,1057.00301304127,973.90669482304,1132.11050701019,1640.05244412159,492.08145500074,382.440249752421,626.462524281689
"AVGRE",182.172651793061,127.573686170734,139.805783502674,171.109365266133,95.5718189167375,97.2559618834546,97.804241396262,97.6148722009472
"NRMSE",17719.5701834938,17187.9967671112,16869.904695789,16903.8351511734,14534.6942908486,13601.2748916212,12580.5824471336,13336.3923575675
