"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion","domain","phylum","class","order","family","genus","species","best_hit_genus","genus_counts","best_hit_species","species_counts","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score"
357276,"Phocaeicola dorei",22483,0.224886221555389,16803.2,0.168073932221974,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei","Phocaeicola",36,"Phocaeicola dorei",19,2,0,0,0,0
820,"Bacteroides uniformis",13238,0.132413103275819,13638.2,0.136415855817064,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis","Bacteroides",17,"Bacteroides uniformis",15,1,0,0,0,0
537011,"Segatella copri",10267,0.10269567391848,10267,0.102695673910257,"0","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella copri","Segatella",1,"Segatella copri",1,1,0,0,0,0
39491,"Agathobacter rectalis",9913,0.0991547886971743,9951,0.0995344800755062,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis","Agathobacter",1,"Bacteriophage sp.",1,1,0,0,0,0
853,"Faecalibacterium prausnitzii",9069,0.0907126781695424,9028.7,0.0903097209205047,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium prausnitzii","Faecalibacterium",17,"Faecalibacterium prausnitzii",1,1,0,0,0,0
435590,"Phocaeicola vulgatus",8933,0.0893523380845211,14205.1,0.142086866202766,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola vulgatus","Phocaeicola",28,"Phocaeicola vulgatus",24,1,0,0,0,0
445970,"Alistipes putredinis",7329,0.0733083270817704,7336.5,0.0733833312961187,"0","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis","Alistipes",1,"Alistipes onderdonkii",1,1,0,0,0,0
411903,"Collinsella aerofaciens",7101,0.0710277569392348,7101,0.0710277569389945,"0","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","Collinsella",2,"Bacteriophage sp.",1,1,0,0,0,0
367928,"Bifidobacterium adolescentis",6042,0.0604351087771943,6042,0.0604351087767652,"0","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium adolescentis","Bifidobacterium",16,"Bifidobacterium adolescentis",2,1,0,0,0,0
40518,"Ruminococcus bromii",5342,0.0534333583395849,5344.3,0.053456623852106,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus bromii","Vibrio",1,"Vibrio vulnificus",1,1,0,0,0,0
2447885,"Bacteroides faecalis",87,0.000870217554388597,84.8,0.000847808701381939,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides faecalis","Bacteroides",35,"Phocaeicola dorei",12,1,0,0,0,0
2838470,"Candidatus Bacteroides intestinigallinarum",39,0.000390097524381095,33.2,0.000332278597317793,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Candidatus Bacteroides intestinigallinarum","Phocaeicola",1,"Phocaeicola dorei",39,1,0,0,0,0
762982,"Paraprevotella xylaniphila",23,0.000230057514378595,22.8,0.000227603251786135,"0","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Paraprevotella","Paraprevotella xylaniphila","Phocaeicola",7,"Phocaeicola dorei",7,1,0,0,0,0
2989541,"Bacteroides rhinocerotis",19,0.00019004751187797,21.9,0.000219490759063609,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides rhinocerotis","Bacteroides",1,"Phocaeicola dorei",10,1,0,0,0,0
880526,"Rikenella microfusus",15,0.000150037509377344,15.1,0.000150579046514897,"0","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella","Rikenella microfusus","Phocaeicola",15,"Phocaeicola dorei",15,1,0,0,0,0
3133156,"Faecalibacterium tardum",10,0.000100025006251563,9.7,9.70371335462384e-05,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium tardum","Faecalibacterium",1,"Faecalibacterium prausnitzii",1,1,0,0,0,0
823,"Parabacteroides distasonis",7,7.0017504376094e-05,6.3,6.27588227202341e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides distasonis","Bacteroides",1,"Phocaeicola dorei",3,1,0,0,0,0
246787,"Bacteroides cellulosilyticus",6,6.00150037509377e-05,7.2,7.21523574616358e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides cellulosilyticus","Phocaeicola",2,"Phocaeicola dorei",5,1,0,0,0,0
2981789,"Dorea amylophila",6,6.00150037509377e-05,4.8,4.82634296501845e-05,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea amylophila","Dorea",1,"Roseburia intestinalis",2,2,0,0,0,0
2981782,"Blautia ammoniilytica",5,5.00125031257814e-05,4.8,4.83714066382399e-05,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia ammoniilytica","Faecalibacterium",1,"Coprococcus comes",1,3,0,0,0,0
310298,"Phocaeicola coprocola",5,5.00125031257814e-05,4.6,4.63039445446054e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola coprocola","Bacteroides",1,"Phocaeicola dorei",2,1,0,0,0,0
180164,"Blautia schinkii",4,4.00100025006252e-05,4.9,4.89171486330141e-05,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia schinkii","Dorea",1,"Dorea longicatena",1,1,0,0,0,0
2739389,"Phocaeicola faecicola",4,4.00100025006252e-05,4.2,4.1631072132743e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola faecicola","Phocaeicola",4,"Phocaeicola dorei",4,1,0,0,0,0
2981728,"Huintestinicola butyrica",4,4.00100025006252e-05,4,4.001000315612e-05,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Huintestinicola","Huintestinicola butyrica","Lactobacillus",1,"Bifidobacterium animalis",1,1,0,0,0,0
411467,"Pseudoflavonifractor capillosus",3,3.00075018754689e-05,2.3,2.30508325279459e-05,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Pseudoflavonifractor","Pseudoflavonifractor capillosus","Agathobacter",2,"Agathobacter rectalis",2,1,0,0,0,0
371601,"Bacteroides xylanisolvens",3,3.00075018754689e-05,3.6,3.55361349803606e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides xylanisolvens","Bacteroides",1,"Phocaeicola dorei",2,1,0,0,0,0
0,"unknown genome; accession ID isNZ_CP182814.1",3,3.00075018754689e-05,3.6,3.6041685242177e-05,"0","0","0","0","0","0","0","Phocaeicola",3,"Phocaeicola dorei",3,1,0,0,0,0
2479840,"Prevotella marseillensis",3,3.00075018754689e-05,3,3.03965092748973e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella marseillensis","Phocaeicola",3,"Phocaeicola dorei",3,1,0,0,0,0
869209,"Treponema succinifaciens",2,2.00050012503126e-05,1.1,1.10481026362251e-05,"0","Spirochaetota","Spirochaetia","Spirochaetales","Treponemataceae","Treponema","Treponema succinifaciens","Streptococcus",1,"Streptococcus suis",1,1,0,0,0,0
2763047,"Flintibacter faecis",2,2.00050012503126e-05,2.1,2.10098853846082e-05,"0","Bacillota","Clostridia","Eubacteriales","0","Flintibacter","Flintibacter faecis","Faecalibacterium",1,"uncultured human fecal virus",1,1,0,0,0,0
1472417,"Butyricimonas paravirosa",2,2.00050012503126e-05,3,2.96522301824075e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","Butyricimonas paravirosa","Bacteroides",1,"Bacteroides thetaiotaomicron",1,1,0,0,0,0
449673,"Bacteroides stercoris",1,1.00025006251563e-05,3.1,3.11518839358847e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris","Phocaeicola",1,"Phocaeicola dorei",1,1,0,0,0,0
1236512,"Bacteroides rodentium",1,1.00025006251563e-05,1.3,1.27898611818184e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides rodentium","Phocaeicola",1,"Phocaeicola dorei",1,1,0,0,0,0
518635,"Bifidobacterium angulatum",1,1.00025006251563e-05,1,1.00025010936958e-05,"0","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium angulatum","Bifidobacterium",1,"Bifidobacterium longum",1,1,0,0,0,0
2763673,"Yanshouia hominis",1,1.00025006251563e-05,1.9,1.90248043599432e-05,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Yanshouia","Yanshouia hominis","Megasphaera",1,"Bifidobacterium pseudolongum",1,10,0,0,0,0
2981769,"Waltera acetigignens",1,1.00025006251563e-05,1.4,1.43638118126479e-05,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Waltera","Waltera acetigignens","Faecalibacterium",1,"[Clostridium] symbiosum",1,1,0,0,0,0
1602169,"Prevotella pectinovora",1,1.00025006251563e-05,1.4,1.43772469949372e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella pectinovora","Bacteroides",1,"Bacteroides thetaiotaomicron",1,1,0,0,0,0
